shift_id,staff_id,role,department,shift_start,shift_end,shift_type
2459,f949be52-b1e2-4323-8852-c7a60a12af0a,nurse,Cardiology,2023-03-20 07:00:22,2023-03-20 15:00:22,day
2460,960c93c4-72c4-432e-870f-f448f6979f79,doctor,Pediatrics,2023-08-24 07:00:44,2023-08-24 15:00:44,day
2461,78c28a48-fcee-459f-97ba-22b2ca92ff13,doctor,Pediatrics,2023-03-26 15:00:21,2023-03-26 23:00:21,evening
2462,f7eb2511-9080-43ec-8a17-1f32046cb8e7,nurse,ICU,2023-12-09 23:00:08,2023-12-10 09:00:08,night
2463,16f4ab5f-349f-4adf-85cf-f5282c1886dd,nurse,Emergency,2023-08-24 23:00:20,2023-08-25 09:00:20,night
2464,f89b055c-4fdd-4598-891f-608ff0ceafb2,nurse,Surgery,2023-06-27 07:00:46,2023-06-27 15:00:46,day
2465,dc680e78-e607-4793-9631-84a6a102ea9b,technician,Surgery,2023-02-18 07:00:31,2023-02-18 15:00:31,day
2466,c240f438-4c8f-4c19-a187-b24617f10d63,nurse,Cardiology,2023-05-04 07:00:04,2023-05-04 15:00:04,day
2467,bacd83f2-e54b-46c4-96d5-a90649ad939f,nurse,ICU,2023-05-06 15:00:11,2023-05-06 23:00:11,evening
2468,c9a9e6c0-9ef9-4730-a15d-cab9b1d77ef1,nurse,Pediatrics,2023-11-05 07:00:57,2023-11-05 15:00:57,day
2469,a1950795-1680-458b-8eee-57da1412f3aa,nurse,Surgery,2023-03-27 23:00:59,2023-03-28 09:00:59,night
2470,7e2c1ea2-6c5d-4d04-bb7d-5487b24c62c3,nurse,Surgery,2023-02-06 23:00:09,2023-02-07 09:00:09,night
2471,74973602-daca-4889-8e3d-2c1235f55910,nurse,Pediatrics,2023-03-02 15:00:28,2023-03-02 23:00:28,evening
2472,547d37d2-e522-48b0-97d4-e856ca0084e4,nurse,Cardiology,2023-07-05 07:00:03,2023-07-05 15:00:03,day
2473,4711baa9-00d6-4fa4-a483-eff9a765f095,technician,Pediatrics,2023-06-07 07:00:43,2023-06-07 15:00:43,day
2474,f9512c5a-8de8-466f-b8cd-338712f1eefc,nurse,ICU,2023-01-13 07:00:40,2023-01-13 15:00:40,day
2475,43a5232b-8a33-43a5-aaab-dde2e515acc6,doctor,Emergency,2023-10-04 07:00:46,2023-10-04 15:00:46,day
2476,dc680e78-e607-4793-9631-84a6a102ea9b,nurse,Emergency,2023-09-28 15:00:16,2023-09-28 23:00:16,evening
2477,e37d2942-4a22-4712-ba72-30f02350ad98,nurse,Emergency,2023-04-26 07:00:10,2023-04-26 15:00:10,day
2478,3c41ff81-f553-4f0d-a19f-2bee2e68666f,nurse,Pediatrics,2023-07-29 23:00:06,2023-07-30 09:00:06,night
2479,76ac7635-1ff0-4184-b0da-ba0b4b222d4b,doctor,Cardiology,2023-10-24 15:00:13,2023-10-24 23:00:13,evening
2480,5db917fb-c672-41d8-817c-d9580ecc9368,technician,Surgery,2023-01-03 07:00:50,2023-01-03 15:00:50,day
2481,3c41ff81-f553-4f0d-a19f-2bee2e68666f,nurse,Cardiology,2023-10-04 23:00:22,2023-10-05 09:00:22,night
2482,48ee4eb4-1cc8-402e-bc8c-6f16c4757f32,doctor,Cardiology,2023-04-13 07:00:44,2023-04-13 15:00:44,day
2483,a1950795-1680-458b-8eee-57da1412f3aa,nurse,Cardiology,2023-04-15 07:00:11,2023-04-15 15:00:11,day
2484,61bb772c-5a1c-47b4-b08c-320fc652f93c,nurse,ICU,2023-05-23 07:00:36,2023-05-23 15:00:36,day
2485,12af7a9a-db4d-4d53-bef8-4fa2a0e3310d,nurse,Cardiology,2023-11-03 15:00:43,2023-11-03 23:00:43,evening
2486,a1950795-1680-458b-8eee-57da1412f3aa,doctor,Emergency,2023-05-25 15:00:19,2023-05-25 23:00:19,evening
2487,d73c4ac7-12d9-4248-9e88-7fe119a22fa1,nurse,Emergency,2023-08-25 15:00:33,2023-08-25 23:00:33,evening
2488,e6fda128-75b8-4099-a74d-e0d95da67414,doctor,Cardiology,2023-02-22 07:00:43,2023-02-22 15:00:43,day
2489,22c57e0c-a78c-4402-997e-3fff06222042,doctor,Cardiology,2023-06-23 07:00:37,2023-06-23 15:00:37,day
2490,f8785945-271f-42ba-a2d0-99acbb09a53b,nurse,Surgery,2023-10-08 07:00:40,2023-10-08 15:00:40,day
2491,14a25725-60ae-4192-b1aa-338da6f93c5f,technician,Surgery,2023-06-03 15:00:42,2023-06-03 23:00:42,evening
2492,45ca32b2-9f64-4a68-8ed9-f17a474749b1,doctor,Pediatrics,2023-09-11 15:00:25,2023-09-11 23:00:25,evening
2493,a4797ce2-839a-4aa3-9794-da366197d8b5,doctor,Emergency,2023-01-25 15:00:34,2023-01-25 23:00:34,evening
2494,16d7a534-7aa0-467d-9f66-6bb4c5d0d2f0,nurse,ICU,2023-05-19 07:00:08,2023-05-19 15:00:08,day
2495,9b07a1a7-9538-4c6a-b818-bf7202d2a3ae,nurse,Pediatrics,2023-01-14 23:00:44,2023-01-15 09:00:44,night
2496,71534264-5caa-4a49-8eb1-0904544cddd5,technician,Surgery,2023-04-17 07:00:51,2023-04-17 15:00:51,day
2497,f8785945-271f-42ba-a2d0-99acbb09a53b,doctor,ICU,2023-03-22 07:00:51,2023-03-22 15:00:51,day
2498,9b07a1a7-9538-4c6a-b818-bf7202d2a3ae,nurse,ICU,2023-11-02 07:00:14,2023-11-02 15:00:14,day
2499,14afdda7-9af1-4092-aeb8-ab1a94f813e5,doctor,Surgery,2023-05-01 07:00:56,2023-05-01 15:00:56,day
2500,9404248f-5747-4cd9-b6ec-aac60f21e73d,nurse,Surgery,2023-09-16 07:00:27,2023-09-16 15:00:27,day
2501,c5fe196d-d845-400b-9d56-f335d3fcb221,nurse,Pediatrics,2023-10-19 15:00:09,2023-10-19 23:00:09,evening
2502,662db68d-0213-492b-b44c-a5bb8d6a5030,doctor,Surgery,2023-10-14 07:00:55,2023-10-14 15:00:55,day
2503,bacd83f2-e54b-46c4-96d5-a90649ad939f,doctor,Cardiology,2023-01-06 15:00:44,2023-01-06 23:00:44,evening
2504,a9ad50de-8d6d-49ae-a898-bbca767c3d41,doctor,Pediatrics,2023-11-09 15:00:56,2023-11-09 23:00:56,evening
2505,8c30c1f4-08d2-4eaf-b34a-4c4f6041a789,technician,Emergency,2023-05-31 15:00:15,2023-05-31 23:00:15,evening
2506,f949be52-b1e2-4323-8852-c7a60a12af0a,nurse,ICU,2023-11-11 23:00:26,2023-11-12 09:00:26,night
2507,61bb772c-5a1c-47b4-b08c-320fc652f93c,nurse,Emergency,2023-06-07 07:00:00,2023-06-07 15:00:00,day
2508,c9a9e6c0-9ef9-4730-a15d-cab9b1d77ef1,nurse,Emergency,2023-02-21 07:00:28,2023-02-21 15:00:28,day
2509,46569dd7-08ea-454f-aec6-d377225e8dba,nurse,Surgery,2023-11-05 23:00:52,2023-11-06 09:00:52,night
2510,7a34dba1-44db-4e77-b7e2-d7b3018c4089,nurse,Surgery,2023-05-24 23:00:08,2023-05-25 09:00:08,night
2511,30d28be9-7464-49df-9eb9-aabe84102331,nurse,Pediatrics,2023-11-23 07:00:23,2023-11-23 15:00:23,day
2512,bb1fecd0-66dd-4e2a-9f74-c3df2a0a2af0,nurse,ICU,2023-06-05 07:00:55,2023-06-05 15:00:55,day
2513,16f4ab5f-349f-4adf-85cf-f5282c1886dd,doctor,Emergency,2023-07-10 23:00:24,2023-07-11 09:00:24,night
2514,31ab4ab1-ad53-4ea5-b8ba-2272df19a1be,nurse,Pediatrics,2023-02-12 07:00:49,2023-02-12 15:00:49,day
2515,a9ed279f-b5de-43db-a671-59469ddf8541,doctor,Pediatrics,2023-08-15 15:00:24,2023-08-15 23:00:24,evening
2516,371d00ba-cf58-42fd-8297-210d61e8362e,nurse,Pediatrics,2023-11-30 15:00:37,2023-11-30 23:00:37,evening
2517,46569dd7-08ea-454f-aec6-d377225e8dba,doctor,ICU,2023-03-01 07:00:03,2023-03-01 15:00:03,day
2518,e09b0f42-9ba9-49b2-b417-1b4c584dfbe7,nurse,Pediatrics,2023-03-28 15:00:14,2023-03-28 23:00:14,evening
2519,795007e8-86b1-41d3-bc47-000c31d0bffa,doctor,Cardiology,2023-03-16 15:00:53,2023-03-16 23:00:53,evening
2520,216f7aec-7af1-4031-8d6a-e8c3c7b3b2d5,nurse,Emergency,2023-01-05 23:00:18,2023-01-06 09:00:18,night
2521,c770cc60-6d71-4107-9f5c-1df47b67028d,doctor,Surgery,2023-01-13 07:00:43,2023-01-13 15:00:43,day
2522,3271c743-3547-4952-a235-100707527d0b,nurse,Emergency,2023-05-19 15:00:01,2023-05-19 23:00:01,evening
2523,971309b8-dfbd-4db5-844c-46009a9f9e8d,doctor,Emergency,2023-09-02 23:00:33,2023-09-03 09:00:33,night
2524,5a4b4cc4-d840-48c5-8939-57653b737bf9,nurse,Pediatrics,2023-04-13 23:00:14,2023-04-14 09:00:14,night
2525,e37d2942-4a22-4712-ba72-30f02350ad98,nurse,Pediatrics,2023-05-08 07:00:21,2023-05-08 15:00:21,day
2526,9404248f-5747-4cd9-b6ec-aac60f21e73d,nurse,Cardiology,2023-10-17 23:00:34,2023-10-18 09:00:34,night
2527,88d05975-8d59-4d6f-b4e0-ca8d79c3c517,nurse,ICU,2023-07-02 07:00:26,2023-07-02 15:00:26,day
2528,f9512c5a-8de8-466f-b8cd-338712f1eefc,nurse,ICU,2023-12-01 07:00:41,2023-12-01 15:00:41,day
2529,4ff31f60-2937-4406-9150-6d70bc49b209,nurse,Pediatrics,2023-03-01 23:00:34,2023-03-02 09:00:34,night
2530,00c5c9b2-4ac3-4d50-b761-3737a1e1d218,nurse,Cardiology,2023-10-02 15:00:36,2023-10-02 23:00:36,evening
2531,604e6ff4-16eb-48c6-9197-38f6a7d6502b,nurse,ICU,2023-03-05 15:00:12,2023-03-05 23:00:12,evening
2532,c16ea7cc-30bd-469d-a9a8-9264e34f4104,nurse,Emergency,2023-07-05 23:00:47,2023-07-06 09:00:47,night
2533,ac135421-0822-4d9b-a258-6ac7380213f9,nurse,ICU,2023-02-24 15:00:46,2023-02-24 23:00:46,evening
2534,e61cd65f-f50f-4486-928f-4d79ddc59836,nurse,Surgery,2023-03-27 15:00:10,2023-03-27 23:00:10,evening
2535,ac135421-0822-4d9b-a258-6ac7380213f9,nurse,Cardiology,2023-04-08 07:00:28,2023-04-08 15:00:28,day
2536,5e6176a0-50dd-46d8-b3f7-9dfb6a5e2cfc,nurse,Cardiology,2023-09-11 15:00:03,2023-09-11 23:00:03,evening
2537,56ec29e6-154d-4b9c-925a-4173c56d0eee,technician,ICU,2023-03-30 07:00:03,2023-03-30 15:00:03,day
2538,7a4147d6-f110-4522-8dd2-aaf50c630a9d,nurse,ICU,2023-03-09 15:00:16,2023-03-09 23:00:16,evening
2539,6e496383-279e-488f-9a1b-db46d14ea16d,nurse,Pediatrics,2023-03-26 07:00:14,2023-03-26 15:00:14,day
2540,9404248f-5747-4cd9-b6ec-aac60f21e73d,nurse,ICU,2023-06-30 15:00:58,2023-06-30 23:00:58,evening
2541,d200c0e5-29fe-41db-a319-ecc67f29fa31,nurse,Surgery,2023-01-20 23:00:41,2023-01-21 09:00:41,night
2542,53514c1d-ac86-42bc-a2f8-2f79bb0c47cb,nurse,Surgery,2023-04-14 07:00:34,2023-04-14 15:00:34,day
2543,73ad5fd8-18d7-4221-951f-296d5b6a361e,nurse,Surgery,2023-01-25 07:00:56,2023-01-25 15:00:56,day
2544,7a4147d6-f110-4522-8dd2-aaf50c630a9d,doctor,Pediatrics,2023-05-12 15:00:32,2023-05-12 23:00:32,evening
2545,547d37d2-e522-48b0-97d4-e856ca0084e4,nurse,Pediatrics,2023-06-21 07:00:26,2023-06-21 15:00:26,day
2546,84936fa3-3f6b-49b6-8d6c-a4cfcd352c0d,doctor,Pediatrics,2023-02-25 15:00:45,2023-02-25 23:00:45,evening
2547,526c0c72-612e-42d4-b6af-bc9c63534aaf,nurse,Pediatrics,2023-05-25 23:00:42,2023-05-26 09:00:42,night
2548,b70fb6ca-fca4-4a13-94ed-b097dbaa3da2,nurse,Cardiology,2023-05-10 07:00:07,2023-05-10 15:00:07,day
2549,a5eeba33-ebfd-43f8-b892-6ec453bac41b,nurse,Cardiology,2023-08-24 15:00:26,2023-08-24 23:00:26,evening
2550,e37d2942-4a22-4712-ba72-30f02350ad98,nurse,Surgery,2023-10-20 23:00:14,2023-10-21 09:00:14,night
2551,fe7874e9-b5d4-4a72-aa4d-711b90d1ecb9,doctor,Cardiology,2023-02-26 07:00:34,2023-02-26 15:00:34,day
2552,fe7874e9-b5d4-4a72-aa4d-711b90d1ecb9,nurse,ICU,2023-11-26 07:00:00,2023-11-26 15:00:00,day
2553,c770cc60-6d71-4107-9f5c-1df47b67028d,nurse,Surgery,2023-02-13 23:00:18,2023-02-14 09:00:18,night
2554,bfd44f7f-8b3b-4cfe-878f-8ac391536c3f,nurse,Cardiology,2023-10-17 15:00:20,2023-10-17 23:00:20,evening
2555,d8c55641-4069-4612-9ce2-99607ea6faaf,nurse,Cardiology,2023-05-16 23:00:34,2023-05-17 09:00:34,night
2556,8a004291-99d8-4ab1-8225-4d6c2b60a219,nurse,Pediatrics,2023-05-01 15:00:58,2023-05-01 23:00:58,evening
2557,7e83fd42-7fa0-4fa2-a497-2b7292d5e886,nurse,Cardiology,2023-03-28 07:00:33,2023-03-28 15:00:33,day
2558,22a4c182-7d9a-4854-8dce-3d961f1c264b,nurse,Pediatrics,2023-08-23 07:00:19,2023-08-23 15:00:19,day
2559,b649aacc-2dee-4117-9e0c-3a52f9980b5b,technician,ICU,2023-07-27 23:00:35,2023-07-28 09:00:35,night
2560,5c59716c-c800-47e2-87ed-8545e7b4b971,nurse,Surgery,2023-05-16 07:00:00,2023-05-16 15:00:00,day
2561,29eedddc-8ece-4108-b5e1-ab60e9aa4346,doctor,ICU,2023-12-25 23:00:15,2023-12-26 09:00:15,night
2562,371d00ba-cf58-42fd-8297-210d61e8362e,technician,Surgery,2023-11-20 23:00:02,2023-11-21 09:00:02,night
2563,16f4ab5f-349f-4adf-85cf-f5282c1886dd,nurse,Pediatrics,2023-11-11 07:00:23,2023-11-11 15:00:23,day
2564,45ca32b2-9f64-4a68-8ed9-f17a474749b1,doctor,Surgery,2023-06-28 23:00:55,2023-06-29 09:00:55,night
2565,2697141d-f4fd-447e-aca5-f92ce4507d43,doctor,Surgery,2023-09-07 07:00:36,2023-09-07 15:00:36,day
2566,63c3ec0c-3604-462f-9b72-3acac6fc1f18,doctor,Cardiology,2023-06-18 23:00:42,2023-06-19 09:00:42,night
2567,8303e879-eb01-41c0-b223-80e5ba7e25d6,nurse,Cardiology,2023-04-30 15:00:51,2023-04-30 23:00:51,evening
2568,59274bb9-c896-440b-b9f9-09d1dbbda58e,nurse,ICU,2023-07-30 07:00:09,2023-07-30 15:00:09,day
2569,32640a3c-5773-44ea-a1ab-2b1c89c5d2b9,nurse,Pediatrics,2023-10-09 23:00:20,2023-10-10 09:00:20,night
2570,45ca32b2-9f64-4a68-8ed9-f17a474749b1,nurse,Cardiology,2023-07-03 15:00:37,2023-07-03 23:00:37,evening
2571,5e6176a0-50dd-46d8-b3f7-9dfb6a5e2cfc,doctor,Pediatrics,2023-10-09 23:00:01,2023-10-10 09:00:01,night
2572,b70fb6ca-fca4-4a13-94ed-b097dbaa3da2,doctor,Emergency,2023-06-05 07:00:56,2023-06-05 15:00:56,day
2573,7e2c1ea2-6c5d-4d04-bb7d-5487b24c62c3,nurse,Cardiology,2023-04-07 23:00:14,2023-04-08 09:00:14,night
2574,670ff55e-b9f9-4a81-934d-1508c8911a22,doctor,Surgery,2023-02-28 15:00:44,2023-02-28 23:00:44,evening
2575,f558f961-db95-48ca-bf0a-d9447a55607f,nurse,Surgery,2023-06-16 15:00:43,2023-06-16 23:00:43,evening
2576,808d9ab5-6963-4eb7-8487-4057e0337f54,doctor,Surgery,2023-04-03 23:00:08,2023-04-04 09:00:08,night
2577,bf3f5107-3667-4a1a-b5af-d25541c06a62,nurse,Surgery,2023-01-26 07:00:24,2023-01-26 15:00:24,day
2578,50fc5edd-6cd3-413f-ab5e-d0383a3b9732,nurse,Surgery,2023-01-03 07:00:44,2023-01-03 15:00:44,day
2579,50fc5edd-6cd3-413f-ab5e-d0383a3b9732,nurse,Surgery,2023-05-01 15:00:48,2023-05-01 23:00:48,evening
2580,6d7cb76f-b694-4703-a666-4b4cfdd6074f,technician,Emergency,2023-10-08 15:00:16,2023-10-08 23:00:16,evening
2581,960c93c4-72c4-432e-870f-f448f6979f79,nurse,Surgery,2023-01-14 07:00:46,2023-01-14 15:00:46,day
2582,e61cd65f-f50f-4486-928f-4d79ddc59836,nurse,ICU,2023-03-14 23:00:21,2023-03-15 09:00:21,night
2583,635c0e31-b5a2-4285-a6ce-fdaa855ed83d,nurse,Emergency,2023-01-21 23:00:39,2023-01-22 09:00:39,night
2584,8e459f50-0112-4786-b08b-32db52cbbae1,nurse,Surgery,2023-10-31 07:00:41,2023-10-31 15:00:41,day
2585,e37d2942-4a22-4712-ba72-30f02350ad98,doctor,ICU,2023-12-10 23:00:34,2023-12-11 09:00:34,night
2586,22a4c182-7d9a-4854-8dce-3d961f1c264b,nurse,ICU,2023-09-28 07:00:51,2023-09-28 15:00:51,day
2587,3d7dca52-8fce-4bfe-b260-e624d5ebbcbf,nurse,Pediatrics,2023-12-08 07:00:36,2023-12-08 15:00:36,day
2588,fe2c68c6-4328-4071-941c-fb8a7b65c4f1,doctor,ICU,2023-06-13 23:00:04,2023-06-14 09:00:04,night
2589,233b05a8-f2b9-4a69-bc1d-2c4d484480b7,nurse,ICU,2023-06-05 15:00:30,2023-06-05 23:00:30,evening
2590,71b71114-e8e9-4975-b231-cc8001027ce9,doctor,Surgery,2023-02-12 15:00:13,2023-02-12 23:00:13,evening
2591,a13a0f6a-88ec-4bdd-9ba8-d96bbd6dbe6e,nurse,Emergency,2023-06-14 07:00:48,2023-06-14 15:00:48,day
2592,29229716-b99b-4497-ad3a-e14e6ad644f5,nurse,Cardiology,2023-05-19 23:00:54,2023-05-20 09:00:54,night
2593,971309b8-dfbd-4db5-844c-46009a9f9e8d,doctor,ICU,2023-01-20 15:00:32,2023-01-20 23:00:32,evening
2594,f14202f7-3559-47e3-8305-5162201353f6,nurse,Emergency,2023-05-15 07:00:25,2023-05-15 15:00:25,day
2595,85fd46f3-52cd-4273-9a55-b2b894272473,doctor,Pediatrics,2023-05-23 23:00:52,2023-05-24 09:00:52,night
2596,015296b2-95cf-4150-be4e-0f7897304913,doctor,Surgery,2023-02-17 07:00:31,2023-02-17 15:00:31,day
2597,c93a3b5c-418e-44e2-b037-5052afd82868,doctor,Cardiology,2023-07-09 07:00:22,2023-07-09 15:00:22,day
2598,3729b0c6-17c9-4dd8-ae58-f8e3a3f32c4f,doctor,Pediatrics,2023-12-17 23:00:55,2023-12-18 09:00:55,night
2599,f14202f7-3559-47e3-8305-5162201353f6,doctor,Cardiology,2023-07-01 15:00:44,2023-07-01 23:00:44,evening
2600,78c28a48-fcee-459f-97ba-22b2ca92ff13,doctor,Cardiology,2023-10-07 07:00:50,2023-10-07 15:00:50,day
2601,7b644eb1-1a8f-425e-8f58-363aa540ced8,doctor,ICU,2023-03-28 15:00:57,2023-03-28 23:00:57,evening
2602,a44a27cd-f49d-4fd3-ae7b-9cce74401a60,nurse,Surgery,2023-09-25 15:00:07,2023-09-25 23:00:07,evening
2603,a9ad50de-8d6d-49ae-a898-bbca767c3d41,doctor,Cardiology,2023-05-03 23:00:15,2023-05-04 09:00:15,night
2604,e3581b51-7634-4486-be9d-144cff008915,nurse,Surgery,2023-03-11 07:00:08,2023-03-11 15:00:08,day
2605,e7eea432-cd57-49f1-98bb-b982e950fe60,nurse,Pediatrics,2023-09-21 15:00:18,2023-09-21 23:00:18,evening
2606,bf1ecedf-dfa4-4a46-bc18-b43926c3d9ea,doctor,Pediatrics,2023-05-27 23:00:44,2023-05-28 09:00:44,night
2607,e37d2942-4a22-4712-ba72-30f02350ad98,doctor,ICU,2023-01-25 23:00:20,2023-01-26 09:00:20,night
2608,3fe91a79-7701-4f3c-9f19-32a568c82ede,doctor,ICU,2023-12-23 15:00:02,2023-12-23 23:00:02,evening
2609,cbdfa71b-8ebb-4280-b4c3-850b59278052,doctor,Emergency,2023-03-26 07:00:41,2023-03-26 15:00:41,day
2610,670ff55e-b9f9-4a81-934d-1508c8911a22,nurse,ICU,2023-09-02 15:00:14,2023-09-02 23:00:14,evening
2611,b649aacc-2dee-4117-9e0c-3a52f9980b5b,nurse,ICU,2023-09-26 07:00:11,2023-09-26 15:00:11,day
2612,da767762-b15f-44cd-82a7-931fbddc1c06,doctor,Surgery,2023-10-05 23:00:52,2023-10-06 09:00:52,night
2613,79811344-af7d-4ee6-a3fa-1c174f055eed,nurse,Surgery,2023-02-27 15:00:27,2023-02-27 23:00:27,evening
2614,e6fda128-75b8-4099-a74d-e0d95da67414,doctor,Cardiology,2023-10-05 07:00:16,2023-10-05 15:00:16,day
2615,dc680e78-e607-4793-9631-84a6a102ea9b,nurse,Cardiology,2023-02-09 23:00:40,2023-02-10 09:00:40,night
2616,d73c4ac7-12d9-4248-9e88-7fe119a22fa1,nurse,Pediatrics,2023-09-19 07:00:01,2023-09-19 15:00:01,day
2617,ef9c3f8d-83d3-4085-8ef5-8af93f3c7e38,doctor,Cardiology,2023-02-02 07:00:48,2023-02-02 15:00:48,day
2618,fecb32e3-4e98-40b5-bbdb-7b8d135badf4,nurse,Pediatrics,2023-09-21 15:00:51,2023-09-21 23:00:51,evening
2619,a13a0f6a-88ec-4bdd-9ba8-d96bbd6dbe6e,nurse,Surgery,2023-08-15 23:00:19,2023-08-16 09:00:19,night
2620,960c93c4-72c4-432e-870f-f448f6979f79,nurse,Surgery,2023-01-30 07:00:09,2023-01-30 15:00:09,day
2621,bb1fecd0-66dd-4e2a-9f74-c3df2a0a2af0,doctor,Cardiology,2023-07-14 07:00:56,2023-07-14 15:00:56,day
2622,11254c2a-4845-460a-948f-19eae1190841,nurse,Surgery,2023-07-14 15:00:29,2023-07-14 23:00:29,evening
2623,526c0c72-612e-42d4-b6af-bc9c63534aaf,nurse,Surgery,2023-11-01 07:00:30,2023-11-01 15:00:30,day
2624,c8746a90-ace7-4402-877e-7b386c215568,nurse,Cardiology,2023-12-09 23:00:31,2023-12-10 09:00:31,night
2625,02413a3d-5bac-403c-9904-384f4607c815,nurse,Cardiology,2023-02-11 07:00:05,2023-02-11 15:00:05,day
2626,147c81ff-20c0-4d17-8fcd-9ca382e1b405,nurse,Cardiology,2023-04-19 15:00:12,2023-04-19 23:00:12,evening
2627,e6fda128-75b8-4099-a74d-e0d95da67414,doctor,Pediatrics,2023-12-16 07:00:49,2023-12-16 15:00:49,day
2628,1ac42ec7-4fc7-4e27-9ce9-ba5f7c2d125d,nurse,Surgery,2023-04-16 07:00:00,2023-04-16 15:00:00,day
2629,e3581b51-7634-4486-be9d-144cff008915,doctor,Emergency,2023-04-20 23:00:16,2023-04-21 09:00:16,night
2630,ade91a91-07b3-4489-bd35-7849c6d850e1,technician,Emergency,2023-02-02 07:00:25,2023-02-02 15:00:25,day
2631,59274bb9-c896-440b-b9f9-09d1dbbda58e,nurse,Surgery,2023-01-25 07:00:33,2023-01-25 15:00:33,day
2632,604e6ff4-16eb-48c6-9197-38f6a7d6502b,doctor,Cardiology,2023-01-30 23:00:42,2023-01-31 09:00:42,night
2633,6274a0aa-fd0e-45ce-98f0-3aead3a05e04,doctor,ICU,2023-02-28 07:00:11,2023-02-28 15:00:11,day
2634,8d30d139-55c0-4ad7-b34c-b7466be6d0d7,nurse,Surgery,2023-12-07 23:00:06,2023-12-08 09:00:06,night
2635,971309b8-dfbd-4db5-844c-46009a9f9e8d,nurse,ICU,2023-11-18 15:00:34,2023-11-18 23:00:34,evening
2636,08d3c379-0e97-4f59-884d-413ba340e4f1,nurse,Surgery,2023-04-19 15:00:59,2023-04-19 23:00:59,evening
2637,8d30d139-55c0-4ad7-b34c-b7466be6d0d7,doctor,Pediatrics,2023-07-18 15:00:35,2023-07-18 23:00:35,evening
2638,c8746a90-ace7-4402-877e-7b386c215568,nurse,Emergency,2023-06-08 07:00:16,2023-06-08 15:00:16,day
2639,5fa0ec94-c36f-4984-8d93-00aa5302d3aa,technician,Pediatrics,2023-05-07 07:00:22,2023-05-07 15:00:22,day
2640,699f1623-ce07-4172-b18a-a91d5bd6122f,technician,Surgery,2023-09-22 23:00:20,2023-09-23 09:00:20,night
2641,61bb772c-5a1c-47b4-b08c-320fc652f93c,nurse,Surgery,2023-04-18 07:00:41,2023-04-18 15:00:41,day
2642,5b1f1a2e-3244-49a4-8840-6e44a4c1d506,doctor,Pediatrics,2023-09-24 23:00:42,2023-09-25 09:00:42,night
2643,b568eab5-c1a5-4492-996c-77268dd8fb49,nurse,Cardiology,2023-05-21 15:00:32,2023-05-21 23:00:32,evening
2644,971309b8-dfbd-4db5-844c-46009a9f9e8d,doctor,Pediatrics,2023-01-04 15:00:31,2023-01-04 23:00:31,evening
2645,7a34dba1-44db-4e77-b7e2-d7b3018c4089,doctor,Emergency,2023-08-18 07:00:17,2023-08-18 15:00:17,day
2646,02413a3d-5bac-403c-9904-384f4607c815,nurse,Cardiology,2023-01-24 07:00:48,2023-01-24 15:00:48,day
2647,6d12db19-6e85-46c1-b104-cff124ee4875,nurse,Cardiology,2023-04-05 07:00:06,2023-04-05 15:00:06,day
2648,f90ae175-6e88-421e-bcd9-297ea673c326,technician,Pediatrics,2023-04-27 07:00:47,2023-04-27 15:00:47,day
2649,84936fa3-3f6b-49b6-8d6c-a4cfcd352c0d,nurse,Surgery,2023-08-19 07:00:22,2023-08-19 15:00:22,day
2650,fd36fbe5-7f3a-4e75-93c3-bee75a8b9ff9,nurse,Cardiology,2023-12-23 07:00:58,2023-12-23 15:00:58,day
2651,3fe91a79-7701-4f3c-9f19-32a568c82ede,nurse,Emergency,2023-08-01 15:00:08,2023-08-01 23:00:08,evening
2652,fecb32e3-4e98-40b5-bbdb-7b8d135badf4,doctor,Surgery,2023-12-23 07:00:55,2023-12-23 15:00:55,day
2653,d5cdafce-d40f-44d5-96ac-461a317cf229,technician,Surgery,2023-01-06 15:00:34,2023-01-06 23:00:34,evening
2654,b649aacc-2dee-4117-9e0c-3a52f9980b5b,nurse,Pediatrics,2023-09-24 07:00:56,2023-09-24 15:00:56,day
2655,46569dd7-08ea-454f-aec6-d377225e8dba,nurse,Surgery,2023-06-29 07:00:18,2023-06-29 15:00:18,day
2656,56ec29e6-154d-4b9c-925a-4173c56d0eee,nurse,Emergency,2023-07-08 07:00:20,2023-07-08 15:00:20,day
2657,5b1f1a2e-3244-49a4-8840-6e44a4c1d506,nurse,Surgery,2023-04-27 07:00:37,2023-04-27 15:00:37,day
2658,3fe91a79-7701-4f3c-9f19-32a568c82ede,nurse,Surgery,2023-02-12 07:00:39,2023-02-12 15:00:39,day
2659,56ec29e6-154d-4b9c-925a-4173c56d0eee,nurse,Cardiology,2023-05-17 07:00:29,2023-05-17 15:00:29,day
2660,e88e71e6-35c5-4f65-9a61-584176a6b0bc,nurse,Cardiology,2023-07-01 07:00:00,2023-07-01 15:00:00,day
2661,8c878043-068b-4461-9e03-bdee777ede46,technician,ICU,2023-01-15 07:00:24,2023-01-15 15:00:24,day
2662,f949be52-b1e2-4323-8852-c7a60a12af0a,doctor,Pediatrics,2023-09-05 07:00:35,2023-09-05 15:00:35,day
2663,61bb772c-5a1c-47b4-b08c-320fc652f93c,nurse,Cardiology,2023-11-30 07:00:45,2023-11-30 15:00:45,day
